Index #,Order ID,Year,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,P_ID,Product_Name,Region
5598,CA-2014-151176,2014,2/14/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,Bangladesh,Narsingdi,Office Supplies,Supplies,25.02,3,0,6.5052,P-1060,ITEM-1040,Central
5599,CA-2014-151176,2014,2/14/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,Bangladesh,Narsingdi,Office Supplies,Art,10.71,3,0,2.7846,P-1743,ITEM-1723,Central
5600,CA-2011-108903,2011,10/3/2011,Same Day,DO-13435,Denny Ordway,Consumer,Bangladesh,Chuadanga,Office Supplies,Art,55.984,2,0.2,4.1988,P-1754,ITEM-1735,Southern
5601,CA-2011-108903,2011,10/3/2011,Same Day,DO-13435,Denny Ordway,Consumer,Bangladesh,Chuadanga,Office Supplies,Envelopes,14.48,5,0.2,4.887,P-0136,ITEM-0136,Southern
5602,CA-2011-108903,2011,10/3/2011,Same Day,DO-13435,Denny Ordway,Consumer,Bangladesh,Chuadanga,Technology,Accessories,142.488,3,0.2,-3.5622,P-1090,ITEM-1071,Southern
5603,CA-2013-117919,2013,8/28/2013,Second Class,TB-21355,Todd Boyes,Corporate,Bangladesh,Rajshahi,Office Supplies,Storage,14.16,1,0.2,1.062,P-1755,ITEM-1736,Northern
5604,CA-2013-117919,2013,8/28/2013,Second Class,TB-21355,Todd Boyes,Corporate,Bangladesh,Rajshahi,Office Supplies,Paper,79.92,5,0.2,27.972,P-1674,ITEM-1653,Northern
5605,CA-2012-142475,2012,12/3/2012,Standard Class,BS-11380,Bill Stewart,Corporate,Bangladesh,Bogura,Office Supplies,Binders,590.352,6,0.2,206.6232,P-1682,ITEM-1661,Northern
5606,CA-2013-134516,2013,9/21/2013,Standard Class,FM-14215,Filia McAdams,Corporate,Bangladesh,Meherpur,Furniture,Furnishings,17.088,2,0.2,1.068,P-1446,ITEM-1424,Southern
5607,CA-2013-134516,2013,9/21/2013,Standard Class,FM-14215,Filia McAdams,Corporate,Bangladesh,Meherpur,Furniture,Chairs,98.392,1,0.2,-11.0691,P-0813,ITEM-0802,Southern
5608,CA-2014-105193,2014,3/26/2014,Standard Class,JL-15835,John Lee,Consumer,Bangladesh,Bogura,Office Supplies,Art,11.05,5,0,2.9835,P-0148,ITEM-0148,Northern
5609,CA-2012-168634,2012,12/6/2012,Standard Class,AF-10870,Art Ferguson,Consumer,Bangladesh,Noakhali,Office Supplies,Appliances,7.78,2,0,2.0228,P-1035,ITEM-1017,Eastern
5610,CA-2014-117198,2014,9/1/2014,Standard Class,BG-11035,Barry Gonzalez,Consumer,Bangladesh,Kushtia,Technology,Accessories,659.9,2,0,217.767,P-0765,ITEM-0757,Southern
5611,CA-2012-145828,2012,10/5/2012,First Class,MB-17305,Maria Bertelson,Consumer,Bangladesh,Chuadanga,Technology,Accessories,53.04,3,0.2,-4.641,P-0177,ITEM-0176,Southern
5612,CA-2014-121027,2014,8/19/2014,Standard Class,HW-14935,Helen Wasserman,Corporate,Bangladesh,Rangamati,Technology,Accessories,843.9,2,0,371.316,P-0696,ITEM-1054,Eastern
5613,CA-2014-121027,2014,8/19/2014,Standard Class,HW-14935,Helen Wasserman,Corporate,Bangladesh,Rangamati,Technology,Accessories,1496.16,9,0,224.424,P-0578,ITEM-0573,Eastern
5614,CA-2013-147431,2013,2/2/2013,Standard Class,AB-10105,Adrian Barton,Consumer,Bangladesh,Bogura,Office Supplies,Storage,117.96,2,0,5.898,P-1756,ITEM-1737,Northern
5615,CA-2013-158001,2013,8/24/2013,Standard Class,JP-15460,Jennifer Patt,Corporate,Bangladesh,Bogura,Office Supplies,Art,21.3,5,0,8.733,P-0320,ITEM-0317,Northern
5616,CA-2013-158001,2013,8/24/2013,Standard Class,JP-15460,Jennifer Patt,Corporate,Bangladesh,Bogura,Office Supplies,Appliances,1040.8,5,0,281.016,P-0078,ITEM-0078,Northern
5617,CA-2013-158001,2013,8/24/2013,Standard Class,JP-15460,Jennifer Patt,Corporate,Bangladesh,Bogura,Office Supplies,Art,29.34,6,0,7.9218,P-0564,ITEM-0559,Northern
5618,CA-2014-125745,2014,7/1/2014,Standard Class,DV-13045,Darrin Van Huff,Corporate,Bangladesh,Kurigram,Furniture,Furnishings,19.52,2,0.2,5.368,P-1123,ITEM-1102,Northern
5619,CA-2012-101154,2012,9/18/2012,First Class,CM-12190,Charlotte Melton,Consumer,Bangladesh,Noakhali,Office Supplies,Storage,443.92,4,0,8.8784,P-0017,ITEM-0017,Eastern
5620,US-2013-124163,2013,9/26/2013,Standard Class,SC-20695,Steve Chapman,Corporate,Bangladesh,Bandarban,Technology,Accessories,499.95,5,0,174.9825,P-0296,ITEM-0293,Eastern
5621,US-2013-124163,2013,9/26/2013,Standard Class,SC-20695,Steve Chapman,Corporate,Bangladesh,Bandarban,Office Supplies,Art,3.04,1,0,1.0336,P-1280,ITEM-1256,Eastern
5622,US-2013-124163,2013,9/26/2013,Standard Class,SC-20695,Steve Chapman,Corporate,Bangladesh,Bandarban,Furniture,Chairs,201.96,2,0,50.49,P-0039,ITEM-0039,Eastern
5623,US-2013-124163,2013,9/26/2013,Standard Class,SC-20695,Steve Chapman,Corporate,Bangladesh,Bandarban,Furniture,Furnishings,68.64,11,0,17.16,P-1467,ITEM-1444,Eastern
5624,CA-2013-121748,2013,10/25/2013,Second Class,VW-21775,Victoria Wilson,Corporate,Bangladesh,Noakhali,Technology,Accessories,100,4,0,21,P-1073,ITEM-1053,Eastern
5625,CA-2013-121748,2013,10/25/2013,Second Class,VW-21775,Victoria Wilson,Corporate,Bangladesh,Noakhali,Technology,Accessories,359.98,2,0,21.5988,P-1333,ITEM-1309,Eastern
5626,CA-2011-126683,2011,9/29/2011,Second Class,PP-18955,Paul Prost,Home Office,Bangladesh,Rangamati,Furniture,Furnishings,6.16,2,0,2.9568,P-0051,ITEM-0051,Eastern
5627,CA-2011-126683,2011,9/29/2011,Second Class,PP-18955,Paul Prost,Home Office,Bangladesh,Rangamati,Furniture,Tables,2348.82,9,0,399.2994,P-0972,ITEM-0957,Eastern
5628,CA-2014-148810,2014,6/27/2014,Standard Class,DR-12880,Dan Reichenbach,Corporate,Bangladesh,Narayanganj,Office Supplies,Labels,13.872,6,0.2,4.6818,P-0265,ITEM-0262,Central
5629,CA-2014-148810,2014,6/27/2014,Standard Class,DR-12880,Dan Reichenbach,Corporate,Bangladesh,Narayanganj,Furniture,Chairs,273.552,3,0.2,-13.6776,P-1757,ITEM-1738,Central
5630,US-2013-146066,2013,8/22/2013,Second Class,RB-19465,Rick Bensley,Home Office,Bangladesh,Panchagarh,Furniture,Tables,815.292,9,0.4,-339.705,P-1001,ITEM-0984,Northern
5631,CA-2011-127614,2011,2/12/2011,Standard Class,NF-18385,Natalie Fritzler,Consumer,Bangladesh,Gazipur,Technology,Accessories,234.45,3,0,103.158,P-0476,ITEM-0472,Central
5632,CA-2011-127614,2011,2/12/2011,Standard Class,NF-18385,Natalie Fritzler,Consumer,Bangladesh,Gazipur,Furniture,Tables,1256.22,6,0,75.3732,P-1022,ITEM-1004,Central
5633,CA-2011-127614,2011,2/12/2011,Standard Class,NF-18385,Natalie Fritzler,Consumer,Bangladesh,Gazipur,Office Supplies,Binders,17.46,2,0,8.2062,P-0045,ITEM-0045,Central
5634,CA-2013-101742,2013,9/24/2013,Second Class,CR-12580,Clay Rozendal,Home Office,Bangladesh,Bogura,Office Supplies,Binders,10.528,7,0.2,3.6848,P-0621,ITEM-0034,Northern
5635,CA-2012-134943,2012,12/5/2012,First Class,SU-20665,Stephanie Ulpright,Home Office,Bangladesh,Kishoreganj,Office Supplies,Binders,152.8,5,0,76.4,P-0998,ITEM-0981,Central
5636,CA-2014-123022,2014,9/4/2014,Standard Class,SC-20050,Sample Company A,Home Office,Bangladesh,Noakhali,Office Supplies,Binders,82.56,5,0.2,28.896,P-0341,ITEM-0337,Eastern
5637,CA-2014-123022,2014,9/4/2014,Standard Class,SC-20050,Sample Company A,Home Office,Bangladesh,Noakhali,Technology,Accessories,284.97,3,0,85.491,P-1524,ITEM-1502,Eastern
5638,CA-2014-113208,2014,3/27/2014,Standard Class,ML-18040,Michelle Lonsdale,Corporate,Bangladesh,Kishoreganj,Furniture,Furnishings,60.84,3,0,23.1192,P-1758,ITEM-1739,Central
5639,CA-2011-154893,2011,12/21/2011,Standard Class,GM-14440,Gary McGarr,Consumer,Bangladesh,Noakhali,Furniture,Chairs,1325.76,6,0.2,149.148,P-0158,ITEM-0157,Eastern
5640,CA-2011-154893,2011,12/21/2011,Standard Class,GM-14440,Gary McGarr,Consumer,Bangladesh,Noakhali,Furniture,Chairs,572.16,3,0.2,35.76,P-0468,ITEM-0464,Eastern
5641,CA-2011-147900,2011,9/23/2011,Standard Class,JK-15640,Jim Kriz,Home Office,Bangladesh,Chuadanga,Office Supplies,Paper,28.8,9,0.2,10.08,P-1733,ITEM-1712,Southern
5642,CA-2014-106355,2014,4/3/2014,First Class,AT-10435,Alyssa Tate,Home Office,Bangladesh,Habiganj,Office Supplies,Art,11.12,4,0,2.8912,P-0022,ITEM-0022,Eastern
5643,CA-2013-127985,2013,4/2/2013,Second Class,DB-12910,Daniel Byrd,Home Office,Bangladesh,Dhaka,Furniture,Furnishings,7.04,4,0,3.0976,P-0248,ITEM-0246,Central
5644,CA-2012-166604,2012,5/15/2012,Second Class,AH-10690,Anna Häberlin,Corporate,Bangladesh,Dhaka,Office Supplies,Envelopes,17.94,3,0,8.7906,P-1304,ITEM-1280,Central
5645,CA-2014-120719,2014,3/24/2014,First Class,SJ-20125,Sanjit Jacobs,Home Office,Bangladesh,Rangamati,Office Supplies,Binders,34.76,5,0.2,11.297,P-0531,ITEM-0526,Eastern
5646,CA-2014-127117,2014,4/15/2014,Standard Class,HM-14860,Harry Marie,Corporate,Bangladesh,Jessore,Furniture,Furnishings,74.45,5,0,20.1015,P-0944,ITEM-0928,Southern
5647,CA-2012-104241,2012,1/4/2012,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Bangladesh,Gazipur,Furniture,Furnishings,192.22,14,0,69.1992,P-1002,ITEM-0985,Central
5648,CA-2014-168179,2014,11/3/2014,Standard Class,JB-16000,Joy Bell-,Consumer,Bangladesh,Faridpur,Office Supplies,Paper,19.44,3,0,9.3312,P-0586,ITEM-0581,Central
5649,CA-2014-142342,2014,7/18/2014,Second Class,AJ-10795,Anthony Johnson,Corporate,Bangladesh,Noakhali,Office Supplies,Paper,32.4,5,0,15.552,P-1517,ITEM-1495,Eastern
5650,CA-2014-142342,2014,7/18/2014,Second Class,AJ-10795,Anthony Johnson,Corporate,Bangladesh,Noakhali,Office Supplies,Envelopes,57.9,5,0,28.95,P-1759,ITEM-1703,Eastern
5651,CA-2014-142342,2014,7/18/2014,Second Class,AJ-10795,Anthony Johnson,Corporate,Bangladesh,Noakhali,Office Supplies,Storage,10.56,2,0,0,P-1506,ITEM-1484,Eastern
5652,CA-2014-142342,2014,7/18/2014,Second Class,AJ-10795,Anthony Johnson,Corporate,Bangladesh,Noakhali,Furniture,Bookcases,1194.165,5,0.15,210.735,P-0179,ITEM-0178,Eastern
5653,CA-2014-109099,2014,10/7/2014,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,Bangladesh,Bogura,Office Supplies,Paper,40.99,1,0,20.0851,P-1523,ITEM-1501,Northern
5654,US-2011-134187,2011,11/4/2011,Standard Class,TH-21235,Tiffany House,Corporate,Bangladesh,Noakhali,Office Supplies,Art,2.94,1,0,0.7938,P-0135,ITEM-0135,Eastern
5655,CA-2013-145261,2013,12/19/2013,First Class,AH-10120,Adrian Hane,Home Office,Bangladesh,Mymensingh,Office Supplies,Binders,45.24,4,0.7,-30.16,P-0444,ITEM-0439,Central
5656,CA-2013-145261,2013,12/19/2013,First Class,AH-10120,Adrian Hane,Home Office,Bangladesh,Mymensingh,Office Supplies,Art,18.688,4,0.2,2.336,P-0513,ITEM-0508,Central
5657,CA-2013-145261,2013,12/19/2013,First Class,AH-10120,Adrian Hane,Home Office,Bangladesh,Mymensingh,Office Supplies,Paper,11.648,2,0.2,3.7856,P-1750,ITEM-1731,Central
5658,CA-2013-145261,2013,12/19/2013,First Class,AH-10120,Adrian Hane,Home Office,Bangladesh,Mymensingh,Technology,Accessories,112.776,3,0.2,-8.4582,P-0438,ITEM-0433,Central
5659,CA-2013-145261,2013,12/19/2013,First Class,AH-10120,Adrian Hane,Home Office,Bangladesh,Mymensingh,Furniture,Tables,377.45,5,0.5,-264.215,P-1001,ITEM-0984,Central
5660,CA-2013-145261,2013,12/19/2013,First Class,AH-10120,Adrian Hane,Home Office,Bangladesh,Mymensingh,Office Supplies,Labels,15.936,4,0.2,5.1792,P-1509,ITEM-1487,Central
5661,CA-2013-145261,2013,12/19/2013,First Class,AH-10120,Adrian Hane,Home Office,Bangladesh,Mymensingh,Technology,Phones,28.68,3,0.2,-7.17,P-1379,ITEM-1355,Central
5662,CA-2013-108875,2013,9/25/2013,Standard Class,CL-12700,Craig Leslie,Home Office,Bangladesh,Natore,Furniture,Furnishings,21.44,2,0.2,7.504,P-0279,ITEM-0276,Northern
5663,CA-2013-108875,2013,9/25/2013,Standard Class,CL-12700,Craig Leslie,Home Office,Bangladesh,Natore,Office Supplies,Storage,511.056,9,0.2,-95.823,P-1044,ITEM-1024,Northern
5664,CA-2013-141957,2013,7/22/2013,Same Day,JG-15310,Jason Gross,Corporate,Bangladesh,Chuadanga,Office Supplies,Art,18.656,2,0.2,1.3992,P-1760,ITEM-1740,Southern
5665,CA-2013-141957,2013,7/22/2013,Same Day,JG-15310,Jason Gross,Corporate,Bangladesh,Chuadanga,Office Supplies,Binders,11.088,7,0.7,-8.1312,P-1086,ITEM-1067,Southern
5666,CA-2013-141957,2013,7/22/2013,Same Day,JG-15310,Jason Gross,Corporate,Bangladesh,Chuadanga,Office Supplies,Storage,66.688,1,0.2,4.168,P-0226,ITEM-0224,Southern
5667,CA-2013-141957,2013,7/22/2013,Same Day,JG-15310,Jason Gross,Corporate,Bangladesh,Chuadanga,Office Supplies,Storage,99.488,2,0.2,8.7052,P-0822,ITEM-0810,Southern
5668,CA-2013-142405,2013,6/12/2013,Standard Class,SE-20110,Sanjit Engle,Consumer,Bangladesh,Rangamati,Office Supplies,Labels,14.62,2,0,6.8714,P-0677,ITEM-0671,Eastern
5669,CA-2013-142405,2013,6/12/2013,Standard Class,SE-20110,Sanjit Engle,Consumer,Bangladesh,Rangamati,Office Supplies,Binders,53.984,14,0.2,17.5448,P-0545,ITEM-0540,Eastern
5670,CA-2013-142405,2013,6/12/2013,Standard Class,SE-20110,Sanjit Engle,Consumer,Bangladesh,Rangamati,Technology,Accessories,389.97,3,0,132.5898,P-1302,ITEM-1278,Eastern
5671,CA-2012-141012,2012,6/9/2012,Second Class,TG-21640,Trudy Glocke,Consumer,Bangladesh,Joypurhat,Furniture,Furnishings,355.36,4,0,92.3936,P-1741,ITEM-1721,Northern
5672,CA-2012-141012,2012,6/9/2012,Second Class,TG-21640,Trudy Glocke,Consumer,Bangladesh,Joypurhat,Technology,Phones,140.376,3,0.2,8.7735,P-1718,ITEM-1696,Northern
5673,CA-2014-127922,2014,10/28/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,Bangladesh,Rajshahi,Office Supplies,Envelopes,15.84,2,0.2,5.544,P-1653,ITEM-1633,Northern
5674,CA-2014-127922,2014,10/28/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,Bangladesh,Rajshahi,Office Supplies,Paper,8.448,2,0.2,2.64,P-0524,ITEM-0519,Northern
5675,CA-2013-146318,2013,1/22/2013,Standard Class,MC-17275,Marc Crier,Consumer,Bangladesh,Rangamati,Office Supplies,Paper,12.96,2,0,6.2208,P-0645,ITEM-0639,Eastern
5676,CA-2011-135993,2011,5/28/2011,Standard Class,PJ-18835,Patrick Jones,Corporate,Bangladesh,Rangamati,Technology,Phones,57.408,6,0.2,5.7408,P-0180,ITEM-0179,Eastern
5677,CA-2011-135993,2011,5/28/2011,Standard Class,PJ-18835,Patrick Jones,Corporate,Bangladesh,Rangamati,Technology,Accessories,27.6,4,0,2.208,P-1692,ITEM-1671,Eastern
5678,CA-2011-126802,2011,12/29/2011,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Bangladesh,Rajbari,Furniture,Furnishings,38.976,3,0.6,-50.6688,P-1526,ITEM-1504,Central
5679,CA-2013-143924,2013,7/29/2013,Standard Class,SC-20680,Steve Carroll,Home Office,Bangladesh,Kishoreganj,Office Supplies,Fasteners,20.44,7,0,9.198,P-0849,ITEM-0034,Central
5680,CA-2013-143924,2013,7/29/2013,Standard Class,SC-20680,Steve Carroll,Home Office,Bangladesh,Kishoreganj,Office Supplies,Paper,109.92,2,0,53.8608,P-0520,ITEM-0515,Central
5681,CA-2013-141551,2013,9/25/2013,Standard Class,BP-11230,Benjamin Patterson,Consumer,Bangladesh,Chittagong,Office Supplies,Binders,6.38,1,0,2.9348,P-1207,ITEM-1183,Eastern
5682,CA-2013-141551,2013,9/25/2013,Standard Class,BP-11230,Benjamin Patterson,Consumer,Bangladesh,Chittagong,Office Supplies,Paper,6.48,1,0,3.1104,P-0056,ITEM-0056,Eastern
5683,CA-2011-164315,2011,4/2/2011,Standard Class,RD-19585,Rob Dowd,Consumer,Bangladesh,Dhaka,Office Supplies,Paper,15.84,3,0,7.128,P-1635,ITEM-1616,Central
5684,CA-2011-164315,2011,4/2/2011,Standard Class,RD-19585,Rob Dowd,Consumer,Bangladesh,Dhaka,Technology,Phones,1049.93,7,0,293.9804,P-1522,ITEM-1500,Central
5685,CA-2011-164315,2011,4/2/2011,Standard Class,RD-19585,Rob Dowd,Consumer,Bangladesh,Dhaka,Office Supplies,Appliances,154.9,5,0,40.274,P-1272,ITEM-1248,Central
5686,CA-2012-131072,2012,11/5/2012,Same Day,KL-16645,Ken Lonsdale,Consumer,Bangladesh,Rangamati,Office Supplies,Binders,98.352,3,0.2,35.6526,P-0103,ITEM-0103,Eastern
5687,CA-2011-131541,2011,7/28/2011,Same Day,CK-12205,Chloris Kastensmidt,Consumer,Bangladesh,Narayanganj,Office Supplies,Fasteners,14.32,5,0.2,5.191,P-0111,ITEM-0111,Central
5688,CA-2011-131541,2011,7/28/2011,Same Day,CK-12205,Chloris Kastensmidt,Consumer,Bangladesh,Narayanganj,Furniture,Furnishings,129.888,6,0.2,12.9888,P-1252,ITEM-1227,Central
5689,CA-2011-131541,2011,7/28/2011,Same Day,CK-12205,Chloris Kastensmidt,Consumer,Bangladesh,Narayanganj,Office Supplies,Envelopes,48.944,7,0.2,16.5186,P-1215,ITEM-0747,Central
5690,CA-2012-119550,2012,12/26/2012,Standard Class,RB-19705,Roger Barcio,Home Office,Bangladesh,Rajshahi,Furniture,Chairs,275.058,3,0.3,-90.3762,P-1746,ITEM-1726,Northern
5691,US-2012-138093,2012,12/10/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,Bangladesh,Narsingdi,Office Supplies,Art,27.36,9,0,9.3024,P-1280,ITEM-1256,Central
5692,US-2012-138093,2012,12/10/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,Bangladesh,Narsingdi,Office Supplies,Paper,44.75,5,0,20.585,P-0423,ITEM-0418,Central
5693,US-2012-138093,2012,12/10/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,Bangladesh,Narsingdi,Technology,Phones,134.99,1,0,36.4473,P-0525,ITEM-0520,Central
5694,US-2012-138093,2012,12/10/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,Bangladesh,Narsingdi,Office Supplies,Paper,26.4,5,0,12.672,P-1715,ITEM-1693,Central
5695,US-2012-138093,2012,12/10/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,Bangladesh,Narsingdi,Furniture,Chairs,542.94,3,0,141.1644,P-0324,ITEM-0321,Central
5696,CA-2013-126165,2013,5/6/2013,Second Class,AH-10465,Amy Hunt,Consumer,Bangladesh,Noakhali,Furniture,Tables,71.088,2,0.2,-1.7772,P-0973,ITEM-0958,Eastern
5697,CA-2014-126123,2014,10/15/2014,Standard Class,AG-10765,Anthony Garverick,Home Office,Bangladesh,Rajbari,Office Supplies,Binders,27.396,9,0.8,-42.4638,P-0339,ITEM-0335,Central
5698,CA-2014-126123,2014,10/15/2014,Standard Class,AG-10765,Anthony Garverick,Home Office,Bangladesh,Rajbari,Office Supplies,Binders,13.456,1,0.8,-23.548,P-1081,ITEM-1062,Central
5699,CA-2013-143441,2013,11/6/2013,Same Day,EB-14170,Evan Bailliet,Consumer,Bangladesh,Rajshahi,Office Supplies,Labels,11.84,1,0.2,4.44,P-0580,ITEM-0575,Northern
5700,CA-2014-148320,2014,11/4/2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,Bangladesh,Noakhali,Office Supplies,Paper,35.88,6,0,17.5812,P-1666,ITEM-1645,Eastern
5701,CA-2013-125661,2013,11/25/2013,First Class,CA-12055,Cathy Armstrong,Home Office,Bangladesh,Chuadanga,Office Supplies,Envelopes,40.752,3,0.2,15.282,P-0619,ITEM-0614,Southern
5702,CA-2013-125661,2013,11/25/2013,First Class,CA-12055,Cathy Armstrong,Home Office,Bangladesh,Chuadanga,Technology,Accessories,139.96,5,0.2,-22.7435,P-1068,ITEM-1048,Southern
5703,US-2011-123519,2011,12/14/2011,Standard Class,SS-20875,Sung Shariari,Consumer,Bangladesh,Chuadanga,Office Supplies,Art,2.624,1,0.2,0.2952,P-0951,ITEM-0935,Southern
5704,US-2011-123519,2011,12/14/2011,Standard Class,SS-20875,Sung Shariari,Consumer,Bangladesh,Chuadanga,Furniture,Tables,136.53,1,0.4,-52.3365,P-1338,ITEM-1314,Southern
5705,US-2011-123519,2011,12/14/2011,Standard Class,SS-20875,Sung Shariari,Consumer,Bangladesh,Chuadanga,Technology,Accessories,263.96,1,0.2,42.8935,P-0765,ITEM-0757,Southern
5706,CA-2011-155593,2011,11/3/2011,Standard Class,RP-19390,Resi Pölking,Consumer,Bangladesh,Habiganj,Office Supplies,Supplies,11.64,3,0,3.3756,P-1563,ITEM-1545,Eastern
5707,CA-2014-136000,2014,9/23/2014,Second Class,SC-20440,Shaun Chance,Corporate,Bangladesh,Bogura,Office Supplies,Binders,40.176,3,0.2,14.5638,P-1596,ITEM-1579,Northern
5708,US-2012-160857,2012,5/8/2012,Standard Class,NW-18400,Natalie Webber,Consumer,Bangladesh,Bogura,Furniture,Furnishings,79.44,3,0,30.1872,P-0751,ITEM-0742,Northern
5709,US-2012-160857,2012,5/8/2012,Standard Class,NW-18400,Natalie Webber,Consumer,Bangladesh,Bogura,Office Supplies,Supplies,357.93,3,0,7.1586,P-1421,ITEM-1400,Northern
5710,US-2012-160857,2012,5/8/2012,Standard Class,NW-18400,Natalie Webber,Consumer,Bangladesh,Bogura,Furniture,Chairs,127.764,2,0.1,21.294,P-0475,ITEM-0471,Northern
5711,US-2012-160857,2012,5/8/2012,Standard Class,NW-18400,Natalie Webber,Consumer,Bangladesh,Bogura,Technology,Copiers,2799.944,7,0.2,1014.9797,P-0362,ITEM-0357,Northern
5712,US-2012-160857,2012,5/8/2012,Standard Class,NW-18400,Natalie Webber,Consumer,Bangladesh,Bogura,Office Supplies,Paper,19.44,3,0,9.3312,P-1542,ITEM-1521,Northern
5713,CA-2014-115805,2014,8/1/2014,Same Day,KW-16435,Katrina Willman,Consumer,Bangladesh,Rajbari,Technology,Phones,36.792,1,0.2,4.1391,P-0522,ITEM-0517,Central
5714,US-2011-143707,2011,3/1/2011,Standard Class,HR-14770,Hallie Redmond,Home Office,Bangladesh,Bogura,Technology,Phones,5.94,3,0,1.6038,P-0870,ITEM-0855,Northern
5715,CA-2014-116939,2014,9/26/2014,Standard Class,AG-10900,Arthur Gainer,Consumer,Bangladesh,Gazipur,Office Supplies,Storage,177.55,5,0,47.9385,P-0842,ITEM-0828,Central
5716,CA-2012-124107,2012,10/9/2012,Second Class,BM-11650,Brian Moss,Corporate,Bangladesh,Kishoreganj,Technology,Accessories,619.95,5,0,111.591,P-0696,ITEM-0689,Central
5717,CA-2012-124107,2012,10/9/2012,Second Class,BM-11650,Brian Moss,Corporate,Bangladesh,Kishoreganj,Technology,Phones,29.16,3,0,8.4564,P-0120,ITEM-0120,Central
5718,CA-2012-124107,2012,10/9/2012,Second Class,BM-11650,Brian Moss,Corporate,Bangladesh,Kishoreganj,Office Supplies,Envelopes,57.96,7,0,27.2412,P-1452,ITEM-0034,Central
5719,CA-2012-124107,2012,10/9/2012,Second Class,BM-11650,Brian Moss,Corporate,Bangladesh,Kishoreganj,Office Supplies,Appliances,29.403,3,0.1,5.2272,P-0931,ITEM-0915,Central
5720,CA-2014-126550,2014,3/30/2014,Second Class,RD-19720,Roger Demir,Consumer,Bangladesh,Patuakhali,Office Supplies,Storage,81.4,5,0,21.164,P-1570,ITEM-1552,Southern
5721,CA-2012-138674,2012,11/14/2012,First Class,KB-16585,Ken Black,Corporate,Bangladesh,Mymensingh,Office Supplies,Fasteners,8.72,5,0.2,2.289,P-0053,ITEM-0053,Central
5722,CA-2012-138674,2012,11/14/2012,First Class,KB-16585,Ken Black,Corporate,Bangladesh,Mymensingh,Technology,Accessories,91.176,3,0.2,4.5588,P-1303,ITEM-1279,Central
5723,CA-2012-138674,2012,11/14/2012,First Class,KB-16585,Ken Black,Corporate,Bangladesh,Mymensingh,Technology,Accessories,159.968,4,0.2,29.994,P-1234,ITEM-1208,Central
5724,CA-2013-165820,2013,9/27/2013,Standard Class,DW-13585,Dorothy Wardle,Corporate,Bangladesh,Noakhali,Office Supplies,Paper,12.96,2,0,6.2208,P-0833,ITEM-0820,Eastern
5725,CA-2011-103191,2011,9/22/2011,Standard Class,VG-21805,Vivek Grady,Corporate,Bangladesh,Rajbari,Office Supplies,Storage,331.536,3,0.2,-82.884,P-0943,ITEM-0927,Central
5726,CA-2012-103933,2012,9/25/2012,First Class,DR-12880,Dan Reichenbach,Corporate,Bangladesh,Bogura,Technology,Accessories,899.91,9,0,395.9604,P-1337,ITEM-1313,Northern
